id,title,description,link,product_category,brand,material,weight,age_group,image_link,additional_image_link,price,sale_price,pricing_trend,availability,inventory_quantity,variant_options
b5fe26699e2cc70a131a4be8602b8425,Kylie Monogram Tote Bag,"PU, Spot clean, Top handles, Metallic monogram accent at front, One main compartment with twist lock closure, Band printed pattern, Country Of Origin - China",https://www.nnnow.com/us-polo-assn-kylie-monogram-tote-bag-BUZKWML8WX0,U.S. POLO ASSN. WOMEN > Kylie Monogram Tote Bag,U.S. POLO ASSN. WOMEN,PU,,Kids,https://cdn00.nnnow.com/web-images/large/styles/BUZKWML8WX0/1747641145447/1.jpg,"['https://cdn00.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145447/1.jpg', 'https://cdn18.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145411/2.jpg', 'https://cdn12.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145438/3.jpg', 'https://cdn06.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145314/4.jpg', 'https://cdn17.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145343/5.jpg', 'https://cdn00.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145376/6.jpg', 'https://cdn02.nnnow.com/web-images/thumbnail/styles/BUZKWML8WX0/1747641145355/7.jpg']",₹ 5999.00,₹ 5599.00,,Available sizes: One Size,,[]
746c826eae5b10936ece3fa1d1103f30,Solid Structured Sling Bag,"Body: 100% Polyurethane, Lining: 100% Polyester, Wipe with a clean, damp cloth, Top handle, Adjustable and detachable shoulder strap, Metallic logo accent at front, Inner slip pockets, Inner pocket with zipper closure, Fully lined, Solid pattern, Dimensions: 32 x 23 x 13 (approx. in cms), Country Of Origin - China",https://www.nnnow.com/us-polo-assn-women-solid-structured-sling-bag-PZJU2PZFEIY,U.S. POLO ASSN. WOMEN > Solid Structured Sling Bag,U.S. POLO ASSN. WOMEN,Body: 100% Polyurethane,,Kids,https://cdn04.nnnow.com/web-images/large/styles/PZJU2PZFEIY/1701690758035/1.jpg,"['https://cdn04.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690758035/1.jpg', 'https://cdn13.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690758028/2.jpg', 'https://cdn16.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690758033/3.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690758026/4.jpg', 'https://cdn03.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690869213/5.jpg', 'https://cdn01.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690869216/6.jpg', 'https://cdn00.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690869214/7.jpg', 'https://cdn04.nnnow.com/web-images/thumbnail/styles/PZJU2PZFEIY/1701690758025/8.jpg']",₹ 3549.00,₹ 1597.00,,Available sizes: One Size,,[]
c4d2274cbcfb8013ab7d85f1c662b35d,Logo Khaki Pu Sling Bag,"100% Polyurethane, Wipe with cloth, Metallic logo accent at front, One main compartment with zipper closure, Printed pattern, Dimensions: 30 x 14 x 45 (approx. in cms), Country Of Origin - China",https://www.nnnow.com/tommy-hilfiger-logo-khaki-pu-sling-bag-2RH7WOHQJZC,TOMMY HILFIGER > Logo Khaki Pu Sling Bag,TOMMY HILFIGER,100% Polyurethane,,Kids,https://cdn03.nnnow.com/web-images/large/styles/2RH7WOHQJZC/1744891086538/1.jpg,"['https://cdn03.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086538/1.jpg', 'https://cdn03.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086537/2.jpg', 'https://cdn01.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086538/3.jpg', 'https://cdn05.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086531/4.jpg', 'https://cdn06.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086531/5.jpg', 'https://cdn00.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086536/6.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/2RH7WOHQJZC/1744891086532/7.jpg']",₹ 4999.00,₹ 2999.00,,Available sizes: One Size,,[]
c6d2f63eb7b82df2743f7262855cd526,Colorblock Beige Pu Sling Bag,"100% Polyurethane, Wipe with cloth, Adjustable shoulder strap, Metallic logo accent at front, One main compartment with flap closure, One inner pocket with zipper closure, Solid pattern, Country Of Origin - Cambodia",https://www.nnnow.com/tommy-hilfiger-colorblock-beige-pu-sling-bag-SZKB2C1EVWZ,TOMMY HILFIGER > Colorblock Beige Pu Sling Bag,TOMMY HILFIGER,100% Polyurethane,,Kids,https://cdn01.nnnow.com/web-images/large/styles/SZKB2C1EVWZ/1742973952400/1.jpg,"['https://cdn01.nnnow.com/web-images/thumbnail/styles/SZKB2C1EVWZ/1742973952400/1.jpg', 'https://cdn13.nnnow.com/web-images/thumbnail/styles/SZKB2C1EVWZ/1742973952399/2.jpg', 'https://cdn14.nnnow.com/web-images/thumbnail/styles/SZKB2C1EVWZ/1742973952399/3.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/SZKB2C1EVWZ/1742973952397/4.jpg', 'https://cdn06.nnnow.com/web-images/thumbnail/styles/SZKB2C1EVWZ/1742973952397/5.jpg', 'https://cdn16.nnnow.com/web-images/thumbnail/styles/SZKB2C1EVWZ/1742973952398/6.jpg']",₹ 5499.00,₹ 4949.00,,Available sizes: One Size,,[]
dddbb48191bd2019ee8d9d61647c1bcc,Logo Blue Polyester Sling Bag,"100% Polyester, Wipe with cloth, Adjustable shoulder strap, One main compartment with flap closure, One inner pocket with zipper closure, One inner slip pocket, Brand self-design pattern, Country Of Origin - Cambodia",https://www.nnnow.com/tommy-hilfiger-logo-blue-polyester-sling-bag-HCI3DA8XWGM,TOMMY HILFIGER > Logo Blue Polyester Sling Bag,TOMMY HILFIGER,100% Polyester,,Kids,https://cdn04.nnnow.com/web-images/large/styles/HCI3DA8XWGM/1742973941941/1.jpg,"['https://cdn04.nnnow.com/web-images/thumbnail/styles/HCI3DA8XWGM/1742973941941/1.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/HCI3DA8XWGM/1742973941936/2.jpg', 'https://cdn02.nnnow.com/web-images/thumbnail/styles/HCI3DA8XWGM/1742973941941/3.jpg', 'https://cdn13.nnnow.com/web-images/thumbnail/styles/HCI3DA8XWGM/1742973941934/4.jpg', 'https://cdn09.nnnow.com/web-images/thumbnail/styles/HCI3DA8XWGM/1742973941935/5.jpg']",₹ 4999.00,₹ 2999.00,,Available sizes: One Size,,[]
c09b6cb34c073c217c362db8bfd03575,Logo Brown Polyester Tote Bag,"100% Polyester, Wipe with cloth, Three main compartment, One inner pocket with zipper closure, One inner slip pocket, Brand self-design pattern, Country Of Origin - Cambodia",https://www.nnnow.com/tommy-hilfiger-logo-brown-polyester-tote-bag-VPFSXNWCQCT,TOMMY HILFIGER > Logo Brown Polyester Tote Bag,TOMMY HILFIGER,100% Polyester,,Kids,https://cdn10.nnnow.com/web-images/large/styles/VPFSXNWCQCT/1742973943165/1.jpg,"['https://cdn10.nnnow.com/web-images/thumbnail/styles/VPFSXNWCQCT/1742973943165/1.jpg', 'https://cdn10.nnnow.com/web-images/thumbnail/styles/VPFSXNWCQCT/1742973943164/2.jpg', 'https://cdn09.nnnow.com/web-images/thumbnail/styles/VPFSXNWCQCT/1742973943164/3.jpg', 'https://cdn06.nnnow.com/web-images/thumbnail/styles/VPFSXNWCQCT/1742973943162/4.jpg', 'https://cdn08.nnnow.com/web-images/thumbnail/styles/VPFSXNWCQCT/1742973943163/5.jpg']",₹ 7999.00,₹ 4799.00,,Available sizes: One Size,,[]
2706290a7f4eabef67f9a826dde1677b,Solid Tote Bag,"100% Polyester, Machine wash, Top handles, Logo at front, One main compartment with zipper closure, Solid pattern, Country Of Origin - China",https://www.nnnow.com/flying-machine-solid-tote-bag-QGS8G1C4HQ0,FLYING MACHINE > Solid Tote Bag,FLYING MACHINE,100% Polyester,,Kids,https://cdn17.nnnow.com/web-images/large/styles/QGS8G1C4HQ0/1738402299214/1.jpg,"['https://cdn17.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299214/1.jpg', 'https://cdn15.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299196/2.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299197/3.jpg', 'https://cdn00.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299193/4.jpg', 'https://cdn14.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299194/5.jpg', 'https://cdn12.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299195/6.jpg', 'https://cdn12.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299194/7.jpg', 'https://cdn03.nnnow.com/web-images/thumbnail/styles/QGS8G1C4HQ0/1738402299192/8.jpg']",₹ 7999.00,₹ 3999.00,,Available sizes: One Size,,[]
9f4247f6933cde8579e8bbecdb1c32e3,Solid Brown Pu Tote Bag,"100% Polyurethane, Wipe with cloth, Metallic logo accent at front, Three main compartment, One inner pocket with zipper closure, One inner slip pocket, Solid pattern, Country Of Origin - Cambodia",https://www.nnnow.com/tommy-hilfiger-solid-brown-pu-tote-bag-1F07O9DME0O,TOMMY HILFIGER > Solid Brown Pu Tote Bag,TOMMY HILFIGER,100% Polyurethane,,Kids,https://cdn19.nnnow.com/web-images/large/styles/1F07O9DME0O/1742977257551/1.jpg,"['https://cdn19.nnnow.com/web-images/thumbnail/styles/1F07O9DME0O/1742977257551/1.jpg', 'https://cdn01.nnnow.com/web-images/thumbnail/styles/1F07O9DME0O/1742977257550/2.jpg', 'https://cdn01.nnnow.com/web-images/thumbnail/styles/1F07O9DME0O/1742977257551/3.jpg', 'https://cdn19.nnnow.com/web-images/thumbnail/styles/1F07O9DME0O/1742977257549/4.jpg', 'https://cdn18.nnnow.com/web-images/thumbnail/styles/1F07O9DME0O/1742977257550/5.jpg']",₹ 8499.00,₹ 5014.00,,Available sizes: One Size,,[]
20ecba29b06b62c2823e392c8ee8bdc3,Essential Daily Mini Tote Hand Bag,"100% Recycled Polyester, Spot clean, Top handle with adjustable buckle, Brand engraved at straps, One main compartment with magnetic snap closure, One inner pocket, Solid pattern, Dimensions: 10 x 22 x 32 (approx. in cms), Country Of Origin - Indonesia",https://www.nnnow.com/tommy-hilfiger-essential-daily-mini-tote-hand-bag-DJNDJT1FZX0,TOMMY HILFIGER > Essential Daily Mini Tote Hand Bag,TOMMY HILFIGER,100% Recycled Polyester,,Kids,https://cdn10.nnnow.com/web-images/large/styles/DJNDJT1FZX0/1719566644604/1.jpg,"['https://cdn10.nnnow.com/web-images/thumbnail/styles/DJNDJT1FZX0/1719566644604/1.jpg', 'https://cdn05.nnnow.com/web-images/thumbnail/styles/DJNDJT1FZX0/1719566644602/2.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/DJNDJT1FZX0/1719566644603/3.jpg', 'https://cdn12.nnnow.com/web-images/thumbnail/styles/DJNDJT1FZX0/1719566644595/4.jpg', 'https://cdn10.nnnow.com/web-images/thumbnail/styles/DJNDJT1FZX0/1719566644596/5.jpg', 'https://cdn02.nnnow.com/web-images/thumbnail/styles/DJNDJT1FZX0/1719566644599/6.jpg']",₹ 6999.00,₹ 3499.00,,Available sizes: One Size,,[]
bbbc4ab3423499cb261f49ac3d76e2bd,Quilted Longfold Textured Hand Bag,"100% Polyurethane, Spot clean, Adjustable shoulder strap, Logo detailing at front, One main compartment with magnetic snap closure, Two inner separate sleeves, One inner zipper pocket, Textured pattern, Dimensions: 20 x 3 x 9.50 (approx. in cms), Country Of Origin - China",https://www.nnnow.com/calvin-klein-quilted-longfold-textured-hand-bag-BPJU6AVA95R,CALVIN KLEIN > Quilted Longfold Textured Hand Bag,CALVIN KLEIN,100% Polyurethane,,Kids,https://cdn11.nnnow.com/web-images/large/styles/BPJU6AVA95R/1718959429825/1.jpg,"['https://cdn11.nnnow.com/web-images/thumbnail/styles/BPJU6AVA95R/1718959429825/1.jpg', 'https://cdn09.nnnow.com/web-images/thumbnail/styles/BPJU6AVA95R/1718959429824/2.jpg', 'https://cdn13.nnnow.com/web-images/thumbnail/styles/BPJU6AVA95R/1718959429825/3.jpg', 'https://cdn05.nnnow.com/web-images/thumbnail/styles/BPJU6AVA95R/1718959429820/4.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/BPJU6AVA95R/1718959429821/5.jpg', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/BPJU6AVA95R/1718959429822/6.jpg']",₹ 4999.00,₹ 2999.00,,Available sizes: One Size,,[]
6db3190e34ad4009d88ad47c18123c92,Mini Flap Sling Bag,"100% Polyurethane, Spot clean, Top handle, Detachable and adjustable shoulder straps, Metallic logo accent at front, One main compartment with magnetic snap closure, Striped pattern, Dimensions: 21.50 x 7.50 x 14 (approx. in cms), Country Of Origin - China",https://www.nnnow.com/calvin-klein-mini-flap-sling-bag-MEU3MWCWWV3,CALVIN KLEIN > Mini Flap Sling Bag,CALVIN KLEIN,100% Polyurethane,,Kids,https://cdn11.nnnow.com/web-images/large/styles/MEU3MWCWWV3/1722322753155/1.JPG,"['https://cdn11.nnnow.com/web-images/thumbnail/styles/MEU3MWCWWV3/1722322753155/1.JPG', 'https://cdn05.nnnow.com/web-images/thumbnail/styles/MEU3MWCWWV3/1722322753154/2.JPG', 'https://cdn06.nnnow.com/web-images/thumbnail/styles/MEU3MWCWWV3/1722322753154/3.JPG', 'https://cdn15.nnnow.com/web-images/thumbnail/styles/MEU3MWCWWV3/1722322753152/4.JPG', 'https://cdn07.nnnow.com/web-images/thumbnail/styles/MEU3MWCWWV3/1722322753153/5.JPG']",₹ 6499.00,₹ 4224.00,,Available sizes: One Size,,[]
